14709|FO84|<p><em>British National Archives</em> (Kew), Foreign Office</p>|1
14710|ADdG,AdG|<p><em>Archives D&eacute;partementales de la Gironde</em> Bordeaux, France, Amiraut&eacute; de Guyenne</p>|1
14711|Mitchell|<p>Mitchell, <em>Prince of Slavers</em> (London, 2020)</p>|3
14712|Hicks|<p>Hicks, Mary E. "Financing the Luso-Atlantic Slave Trade, 1500-1840: Collective Investment Practices from Portugal to Brazil," Journal of Global Slavery, 2 (2017): 273-309</p>|3
14713|Cuvelier|<p>Cuvelier, J., <em>Documents sur une Mission Fran&ccedil;aise au Kakongo, 1766-1776</em> (Brussels, 1953)</p>|3
14714|Borucki|<p>Alex Borucki, "The Slave Trade to the R&iacute;o de la Plata, 1777-1812: Trans-Imperial Networks and Atlantic Warfare,&rdquo; <em>Colonial Latin American Review</em>, 20 (2011): 81-107.</p>|3
14715|Ojo1|<p>Olatunji Ojo "Letters", <em>African Economic History</em>, 40 (2012): -</p>|3
14716|Drury|<p>Robert Drury, <em>Madagascar: or, Robert Drury's Journal, during Fifteen Years Captivity on that Island. Written by Himself, digested into Order, and now publish&rsquo;d at the Request of his FRIENDS</em> (London, 1729)</p>|3
14717|Secord|<p>Secord, Arthur Wellesley, <em>Robert Drury&rsquo;s Journal and Other Stories</em> (Urbana, Illinois, 1961)</p>|3
14718|Fiske|<p>Fiske, Jane Fletcher, <em>Gleanings from Newport Court Files, 1659-1783</em> (Boxford, Mass., 1998)</p>|3
14719|NewportProbate|<p><em>Newport City Hall</em> (Newport, RI)</p>|1
14720|EagleWheat|<p>Eagle, Marc and David Wheat, "The Early Iberian Slave Trade to the Spanish Caribbean, 1500-1580," in Alex Borucki, David Eltis and David Wheat (eds.), <em>From the Galleons to the Highlands: Slave Trade Routes in the Spanish Americas</em> (Albuquerque, NM, 2020), pp. 47-72</p>|3
14721|Eagle2|<p>Eagle, Marc,&ldquo; The Early Slave Trade to Spanish America: Caribbean Pathways, 1530&ndash;1580,&rdquo; in Ida Altman and David Wheat (eds.), <em>The Spanish Caribbean and the Atlantic World in the Long Sixteenth Century</em> (Lincoln, NE, 2019)</p>|3
14722|Bennet|<p>Bennet, Norman R. and George E. Brooks (eds.), <em>New England Merchants in Africa: A History Through Documents, 1802-1865</em> (Boston, 1965)</p>|3
14723|Agardh|<p>Agardh, Anne, <em>Brink, den Svenke Slavkaptenen</em> (Stockholm, 2012)</p>|3
14724|SuedBazillo|<p>SuedBazillo, <em>xxxx</em> (xxxxxx, 1983)</p>|3
14725|Lafleur|<p>Lafleur, G&eacute;rard, "Destin de 'N&egrave;gres de traite' en Guadeloupe," <em>Bulletin de la Soci&eacute;t&eacute; d'Histoire de la Guadeloupe</em>, 180 (2018): 3-11.</p>|3
14726|BohorquezMenz|<p>Bohorquez, J. and Maximiliano Menz, &ldquo;State Contractors and Global Brokers: The Itinerary of Two Lisbon Merchants and the Transatlantic Slave Trade during the Eighteenth Century&rdquo; <em>Itinerario, </em>42 (2018): 417.</p>|3
14727|AGCA|<p><em>Archivo General de Centro Am&eacute;rica</em> (Guatemala City)</p>|1
14728|AGN-C|<p><em>Archivo General de la Nación, Colombia</em> (Bogotá)</p>|1
14729|AGNC|<p>Archivo General de la Nacion Colombia</p>|1
14730|MassHistSoc,Cutting|<p>Massachusetts Historical Society, <em>“Nathaniel Cutting journal and letterbooks,” <em> Journal<p>|1
14731|Morgan|William James Morgan (ed.), Naval Documents of the American Revolution (Washington, DC, 1986) vol. 9:|3
14732|Bolster|W. Jeffrey Bolster, Black Jacks: African American Seamen in the Age of Sail (Cambridge, MA, 1997)|3
14733|VNND|<p>New Netherland Institute, Voyages of New Netherland Database; https://www.newnetherlandinstitute.org/history-and-heritage/digital-exhibitions/voyages-of-new-netherland/#</p>|5
14734|Gazeta de Mexico|<p><em>Gazeta de M&eacute;xico</em>, (Mexico City, Mexico)</p>|2
14735|Menz|<p>Menz, Maximiliano Mac Database</p>|5
14736|Wish|Wish, Harvey, "American Slave Insurrections before 1861," Journal of Negro History, 22 (1937): 300|3
14737|Hoxse|<p>Hoxse, John, <em>Yankee Tar</em> (Northampton, 1840)</p>|3
14738|Ships Documents|<p>anon, <em>Ships Documents of Rhode Island</em> (Bristol, 1941)</p>|3
14739|John Matthews Journal|<p><em>Princeton University</em> (Princeton, NJ)</p>|1
14740|Chase|<p>Chase, Fannie S., <em>Wiscasset in Pownalborough: a history of the shire town</em> (Wiscasset, ME, 1941)</p>|3
14741|VLOC|Oliver, Vere Langford, Caribbeana, 6 Vols (London, 1910-1919), reprint, James Lynch, 2000.|3
14742|Wiltshire|Genealogies of the West Indies Database, Ernest Wiltshire|4
14743|Besse|Besse, Joseph, Sufferings of the Early Quakers. America, West Indies, Bermuda (York, 2001).|3
14744|JCB|Brandow, James C., Genealogies of Barbados Families (Baltimore, MD, 1982)|3
14745|BDA|Barbados parochial registers, Series A, 1637-1850 (Anglican) @www.familysearch.org.|4
14746|NARA,Boston,RG21|<p><em>National Archives</em>, Boston (Waltham) - RG 21 Records of the District Court of Rhode Island</p>|1
14747|RGSLA,|<p><em>Royal Gazette and Sierra Leone Advertiser</em>, (Freetown, Sierra Leone)</p>|2
14748|MaineHS|<p><em>Maine Historical Society</em> (Portland, ME)</p>|1
14749|Willis|<p>Willis, William, <em>History of Portland from its first settlement</em> (Portland, ME, 1831)</p>|3
14750|Navigocorpus|<p><em>Navigocorpus</em> ()</p> at Archives Nationales, G5-50, n° congé 2786|1
14751|Occurrences|<p>anon "Letter from Gambia", <em>Chronicle of Occurrences</em>, (1759): 366-366</p>|3
14752|Steele|<p>Nick Hibbert Steele, <em>The Jamaican Diaries of Robert Hibbert, 1772-1780</em> (Melbourne, 2020)</p>|3
14753|MysticSeaport|<p><em>New-York Marine Register </em>(New York, 1858)<br />https://research.mysticseaport.org/indexes/ship-registers/</p>|3
14754|McBurney|<p>Christian McBurney, <em>Dark Voyage: <span class=" fc-falcon">An American Privateer's War on Britain's African Slave Trade</span></em> (Yardley, PA, 2022)</p>|3
14755|GSRudin|Gail and Stephen Rudin Collection #4681, Box 16, Folder 43, Cornell University Library|1
14756|Azuonye|Azuonye, Chukwuma, "Igbo Names in the Nominal Roll of Amelié, An Early 19th Century Slave Ship from Martinique: Reconstructions, Interpretations and Inferences" (1990), Africana Studies Faculty Publication Series. Paper 8 http://scholarworks.umb.edu/africana_faculty_pubs/8|3
14757|FHL,Reel4425571|<p><em>Family History Library</em> (Salt Lake City)</p>|1
14758|Kelley2|Kelley, Sean, "Precedents: The 'Captured Negroes' of Tortola, 1807-1822," in Richard Anderson and Henry B. Lovejoy (eds.), Liberated Africans and the Abolition of the Slave Trade, 1807-1896 (Rochester,2020), pp. 25-44|3
14759|RGG|Royal Grenada Gazette|2
14760|vanAlstein|Papiers de Van Alstein, 73 J 89 (1743-1786), Archives de l'Etat à Gand (Belgium)|1
14761|SLNALAR|Sierra Leone National Archives, Liberated African Registers, https://eap.bl.uk/collection/EAP443-1-17|1
14762|FamilySearch|<p><em>www.familysearch.org</em></p>|1
14763|ucl.ac.uk/lbs|ucl.ac.uk/lbs/maps/caribbean/grenada#z|1
14764|Godoy|<p>Jos&eacute; Eduardo Pimentel de Godoy, <em>Naus do Brasil Col&ocirc;nia</em> (Bras&iacute;lia, 2007)</p>|3
14765|Catálogo|<p>An&oacute;nimo, <em>Cat&aacute;logo de Documentos del Archivo de Indias en Sevilla Referentes a la Historia de la Rep&uacute;blica Argentina</em> (Buenos Aires, 1901)</p>|3
14766|Lutz|<p>Lutz, Christopher, <em>Santiago de Guatemala, 1541-1773: City, Caste, and the Colonial Experience</em> (Norman, 1994)</p>|3
14767|ANC|<p><em>Archivo Nacional de Cuba</em> (Havana)</p>|1
14768|Twole|<p>Twole, Dorothy, ed., <em>Records of the Vice-Admiralty Court of Rhode Island, 1716-1752</em> (Washington, DC, 1936)</p>|3
14769|Echeverri|<p>Marcela Echeverri "Esclavitud y trafico de esclavos en el Pacifico suramericano durante la era de la abolicion", <em>Historia Mexicana</em>, LXIX, 2 (2019): 666-667</p>|3
14770|NYH|<p><em>New York Herald</em>, (New York, United States)</p>|2
14771|PaulCross|Paul Cross Papers, South Caroliniana Library, University of South Carolina, Columbia, SC|1
14772|Grandio Moraguez|Oscar Grandio Moraguez, "Dobo: A Liberated African in Nineteenth-Century Havana" slavevoyages.org/voyage/essays#interpretation/dobo-a-liberated-african-in-nineteenth-century-havana/2/en/|4
14773|EltisLachance|David Eltis and Paul Lachance, "A Note on the Voyage of Venture Smith (voyageid 36067) and the Historical Record of Transatlantic Slave Trading," slavevoyages.org/voyage/essays#interpretation/a-note-on-the-voyage-of-venture-smith/3/en/|4
14774|Saint|Chandler B. Saint and George A. Krimsky, Venture Smith - Making Freedom (Torrington, CT, 2015)|3
14775|IMNO|<p><em>National Archives and Records Administration</em> (Washington, DC) - Slave Manifests of Coastwise Vessels Filed at New Orleans, Louisiana, 1807-1860, Inward Series, v. Microfilm Serial M1895, RG 36</p>|1
14776|William Jones NO dataset|William Jones's dataset of enslaved people reported to the city of New Orleans as arriving on ships in the domestic slave trade, November 1831|5
14777|slavevoyages.org|slavevoyages.org/voyage/essays#vignettes/catherine-zimmermann-mulgrave-a-slave-odyssey/1/en/|3
14778|Domingues1|Daniel B. Domingues da Silva “The Kimbundu Origins of the Africans Transported in the Slave Ship Brilhante, Rio De Janeiro, Brazil, 1838”|5
14779|Farrow|Farrow, Anne, <i>The Logbooks: Connecticut's Slave Ships and Human Memory<i> (Middletown, CT, 2014)|3
14780|AndersonSampaio|Richard Anderson and Maria Clara Sampaio, "James Will, alias Kealoo: The Unpublished Narrative of A Liberated African Boy" (2013)|4
14781|OPNA|Orleans Parish Notarial Archives|1
14782|Montgomery|Montgomery, Charles J., "Survivors from the Cargo of the Negro Slave Yacht Wanderer," <i>American Anthropologist,<i> 10 (1908): 611-623.|3
14783|Survey of Federal Archives (U.S.)|<p>Survey of Federal Archives (U.S.)_, <em>Ship Registers and Enrollments of Bristol-warren, Rhode island 1773--1939</em> (Providence, R.I., 1941)</p>|3
14784|Pearson, Andrew|<i>Distant Freedom: St. Helena and the Abolition of the Slave Trade, 1840-1872<i> (Liverpool, 2016)|3
14785|Anderson|Anderson, Richard, <i>Abolition in Sierra Leone: Re-building Lives and Identities in Nineteenth Century West Africa<i> (Cambridge, 2020)|3
14786|Hancock2|Hancock, David, <i>Citizens of the World: London Merchants and the Integration of the British Atlantic Community, 1735–1785<i> (Cambridge, 1995)|3
14787|NYHS|New York Historical Society|1
14788|ANTT|<i>Instituto dos Arquivos Nacionais/Torre do Tombo</i> (Lisbon, Portugal)|1
14789|Memoria|<p><em>memoria.bn.br</em></p> <p>http://memoria.bn.br/DocReader/Hotpage/HotpageBN.aspx?bib=190012&pagfis=78&url=http://memoria.bn.br/docreader#</p>|3
14791|Accounts51|<i>Accounts and Papers of the House of Commons, Volume 51</i><p><em>https://books.google.com.br/books?id=j3FbAAAAQAAJ&pg=PA153&lpg=PA153&dq=francisco+elesbao+correa+caldas&source=bl&ots=N7EIzDwZlu&sig=ACfU3U3D4HqHatt7byF2lpGnein9cbQ_1A&hl=pt-BR&sa=X&ved=2ahUKEwi-9OPziaLlAhUGLa0KHcWhB1EQ6AEwDnoECAkQAQ#v=onepage&q=francisco%20elesbao%20correa%20caldas&f=false</em></p> (1835): 153.|1
14792|WikideZulueta|<p><em>https://en.wikipedia.org/wiki/Juli%C3%A1n_de_Zulueta,_1st_Marquis_of_%C3%81lava</em></p>|3
14793|WikiDeSousaBreves|<p><em>https://pt.wikipedia.org/wiki/Joaquim_Jos%C3%A9_de_Sousa_Breves</p>|3
14794|PontoDaFonseca|<p><em>https://www.encontro2018.rj.anpuh.org/resources/anais/8/1529621644_ARQUIVO_MESQUITA,JoaoMarcos.Osnegociosdotrafico.pdf </p>|3
14795|ABPHE|Prata de Sousa, Jorge, "A rede social do tráfico ilícito: grandes traficantes, comerciantes, fazendeiros e a raia miúda," Niteroi, 2017  <p><em>http://www.abphe.org.br/uploads/ABPHE%202017/9%20A%20rede%20social%20do%20tr%C3%A1fico%20il%C3%ADcito.pdf</em></p>|4
14796|Martins|Diego Martins Database.|4
14798|Cambraia|Diego de Cambraia. <i>A Companhia Geral de Comércio do Grão-Pará e Maranhão e os Grupos Mercantis no Império Português</i>  (c.1755 – c.1787). Tese de Doutorado. USP, 2019.|3
14799|Geni|<p><em>https://www.geni.com/people/Bernard-Clamouse/6000000016391423210</em></p>|3
14800|Marinho|Cristiana Lyrio, <i>Joaquim Pereira Marinho</i><p><em>https://ppgh.ufba.br/sites/ppgh.ufba.br/files/1_joaquim_pereira_marinho_perfil_de_um_contrabandista_de_escravos_na_bahia_1828-1887.pdf</em></p>|3
14801|Domingues2|Domingues, Candido, <i>"Perseguidores da especie humana": capitães negreiros da Cidade da Bahia na primeira metade do século XVIII</i>|3
14802|Reis|Reis, Joäo, "De escravo a rico liberto: a trajetória do africano Manoel Joaquim Ricardo na Bahia oitocentista", <i> Revista de História (São Paulo),</i> (2016)|3
14803|MicajahPerry|“Micajah Perry.” <i>William and Mary Quarterly</i>, 17, no. 4 (1909): 264–67. https://doi.org/10.2307/1915532.|3
14805|List|<i>A List of the Poll for Members of Parliament</i><p><em>https://books.google.co.uk/books?id=FDeLsDpT888C&pg=PA12-IA4&lpg=PA12-IA4&dq=%22roger+gawthorne%22&source=bl&ots=aN01fOlPQF&hl=en&sa=X&ved=2ahUKEwjPkv7W7JjvAhVMPcAKHZCAA9QQ6AEwAHoECAIQAw#v=onepage&q=%22roger%20gawthorne%22&f=false</em></p> (1713).|3
14806|LondonMetro|<p>A Francis Haughton citizen and tallowchandler was shown in 1691, https://search.lma.gov.uk/LMA_DOC/ACC_0349.PDF</p>|3
14807|FreedomsDebt|Pettigrew, William Andrew. <i>Freedom's Debt: The Royal African Company and the Politics of the Atlantic Slave Trade, 1672-1752. </i> United States: Omohundro Institute of Early American History and Culture, Williamsburg, Virginia, (2013): 78. https://www.google.com/books/edition/Freedom_s_Debt/8osqAgAAQBAJ?hl=en&gbpv=1|3
14808|JamaicanFamily|<p><em>http://www.jamaicanfamilysearch.com/</em></p>|3
14809|HistParliament|<p><em>https://www.historyofparliamentonline.org/</em></p>|3
14810|ASCMBA|<p>Arquivo da Santa Casa de Misericórdia da Bahia</p>|1
14811|L&G|<p>University of Michigan, Clements Library</p>, Leger & Greeenwood Letterbooks 1770-1775, 1778|1
14812|NRS|<i>National Records of Scotland</i>  PA2/36 f.28, Transcript of an extract of an Act to set up the Company of Scotland Trading to Africa and the Indies 26 June 1695|1
14813|Gavin|<i>University of Glasgow Archives</i>, David Gavin & Co. merchants, 1755-1766 GB 248 UGD 041|1
14814|Foster|Foster, Captain William, ‘Last Slaver from U.S. to Africa. A.D. 1860’, http://digital.mobilepubliclibrary.org/items/show/1802 (accessed April 23, 2022).|4
14815|Durkin|Durkin, Hannah, "Finding the last middle passage survivor: Sally ‘Redoshi’ Smith on the page and screen," <i>Slavery & Abolition</p>, 40 (2019): 631-658, DOI:10.1080/0144039X.2019.1596397|3
14816|1713Poll|<i>A List of the Poll for John Ward, Esq; Thomas Scawen, Esq; Aldermen, Robert Heysham, Esq; Peter Godfrey, Esq; Commoners, (the Four New Candidates for Members of Parliament for the City of London)</i><p><em>https://www.google.com/books/edition/A_List_of_the_Poll_for_John_Ward_Esq_Tho/Ja7-tgEACAAJ?hl=en</em></p> (1713).|1
14817|1789Committee|<i>Abridgment of the Minutes of the Evidence: Taken Before a Committee of the Whole House..to Consider the Slave Trade</i><em>https://www.google.com/books/edition/Abridgement_of_the_Minutes_of_the_Eviden/19ZOswEACAAJ?hl=en</em>(1798).|1
14818|CourtSC|<p><em>Abstracts from the Records of the Court of Ordinary of the Province of South Carolina, 1692-1700. http://genealogytrails.com/scar/charleston/court_of_ordinary1692-1700.html</em></p>|1
14819|PCAppeals|<i>Appeals to the Privy Council from the American Colonies</i><p><em>			https://amesfoundation.law.harvard.edu/ColonialAppeals/</em></p>|1
14820|Ayliffe|John Ayliffe, <i>The Antient and Present State of the University of Oxford</i> (1714) https://books.google.com/books/about/The_Antient_and_Present_State_of_the_Uni.html?id=tbc8AAAAYAAJ|1
14821|BTPJ|<i>Board of Trade and Plantations Journals</i> <p>https://www.british-history.ac.uk/search/series/jrnl-trade-plantations</p>|1
14822|Boyer|Abel Boyer (ed.), <i>Political state of Great Britain </i>(London, England : 1711 : Semiannual)|1
14823|Butler|John Butler (ed.), <i>Index, the Papers of the Continental Congress 1774-1789</i> (1978).|1
14824|SPAWI|<i>Calendar of State Papers: Colonial, Americas and West Indies</i> https://www.british-history.ac.uk/search/series/cal-state-papers--colonial--america-west-indies|1
14825|Chapman|William Chapman, <i>Case of Sir William Chapman Knt and bart. one of the late Directors of the South Sea Co. </i> (1721).|1
14826|Creagh|Stephen Creagh, <i>Case of Stephen Creagh, merchant of London</i> (1711).|1
14827|Cognets|Louis Des Cognets, <i>English Duplicates of Lost Virginia Records</i> (1958).|1
14828|Founders|<i>Founders Online </i>https://founders.archives.gov/|1
14829|HistReg|<i>Historical Register</i>|1
14830|Lysons|Daniel Lysons, "The Environs of London" <i>British History Online</i> (London, 1792), http://www.british-history.ac.uk/london-environs/|1
14831|Malcolm|James Peller Malcolm, <i>Londinium Redivivium, or, an Ancient History and Modern Description of London</i> (1807).|1
14833|WestAfr|K. H. Ledward (ed.), "Minutes of Enquiry into Administration of the West African Trade: Volume 84," <i>Journals of the Board of Trade and Plantations: Volume 14, January 1776 - May 1782</i>, 126-146. <i>British History Online</i> http://www.british-history.ac.uk/jrnl-trade-plantations/vol14/pp126-146|1
14834|Mouser2002|Bruce Mouser (ed.), <i>A slaving voyage to Africa and Jamaica: The Log of the 'Sandown' 1793-1794</i> (2002).|1
14835|Oliver1|Vere Langford Oliver, <i>History of Antigua</i>   (1894).|1
14836|Oliver2|Vere Langford Oliver, <i>Caribbeana 6 vols.</i>   (1919).|1
14837|HLJournals|Petition re Africa Trade Act, f) 30 May [1698] -- Petition of the Planters and Merchants concerned and trading to the Island of Barbados. Lords Journals, XVI. 305 HL/PO/JO/10/1/509/1292|1
14838|Samuel|Samuel W. S., R. D. Barnett, and A. S. Diamond, "A List of Jewish Persons Endenizened and Naturalised 1609—1799." Transactions & Miscellanies, <I>Jewish Historical Society of England</I> 22 (1968) pp. 111-44.|1
14839|Wentworth|John Wentworth, <i>A Complete System of Pleading: Comprehending the Most Approved Precedents and Forms of Practice</i>, 5 Vols. (1797).|1
14840|SCPet|K. G. Davies (ed.), "America and West Indies: February 1737, 1-15," <i>1737 petition of London merchants trading to S. Carolina.</i>(London: Her Majesty's Stationery Office, 1963), 21-40. <i>British History Online</i> https://www.british-history.ac.uk/cal-state-papers/colonial/america-west-indies/vol43/pp21-40.|1
